reviews,context,product_type,purchase_method,sentiment,pros,cons,summary,start_time,end_time
"담주면 시골구석에 새로 분양받은 아파트로 이사를 가게되어.마눌님이 이번엔 바꾸자!(대통령이나 바꿨으면...)라고 강려크하게 주장하셔서 신혼때부터 유지해왔던 15살 내외의 물건들이 물갈이가 되고 있습니다.하... 신혼때 샀던 가전들과 가구들 가격들이 비교하기 어려울 정도로 올랐네요...냉장고와 김치냉장고는 키친핏이라는 미명하에 용량은 줄고 가격은 대용량보다 비싸거나 비슷하고...에어컨도 무슨 오브제니 이런거 아니면 오징어 모양에...가구도 이제는 무슨 친환경이니 디자이너 브랜드니...게다가 애들도 중학생인데 각방을 쓰며 새 집으로 가다보니 개인가구도 몽땅 새거로...한 반년쯤 전에 굴당에 미니컨버 중고한대 업어올까 하고 심히 고민하며 만지작 대던 돈이 어느새 다 털리고,더 태워야 하게 생겼더군요 -_-;;뭔 아줌씨들이 단톡방에서 탄성이니 줄눈이니 베이크아웃에 입주청소에 뭐 해라 뭐 해라...정보가 과잉되다보니 누가 하는거 안따라하면 큰일나는줄 아는 어려운 세상이 되었습니다.어차피 10년이상 되어서 내구연한/심미연한/에너지효율 모두 한계치에 달해서 갈기는 갈아야 하겠지만씁쓸합니다.여보 내 미니...ㅠㅠ",이사,"가전제품 (냉장고, 김치냉장고, 에어컨)",모름,부정,없음,"물건들이 비싸고, 가격 상승으로 인한 어려움, 정보 과잉으로 인한 어려움","시골구석에 새로 분양받은 아파트로 이사를 가게 되어 가전제품과 가구들을 새로 갈아치워야 하는데, 물건들이 비싸고 정보 과잉으로 어려움을 겪고 있음.",2024-03-03 19:08:39,2024-03-03 19:08:43
"포장 이사 비용이 만만치가 않네요.견적이 160만원 나왔는데 그게 다가 아닙니다.워시타워 옮기는데 15만원, 식기세척기 이전 설치비 30만원, 또 TV 옮기는데추가로 5만원 들었습니다.가전제픔 옮기는데도 이전 비용이 발생하니 이사는 이제 신중히 하셔야 합니다.아들들이 각 방에 에어컨이 필요하다고, 없으면 원룸 얻어간다고 해서부랴부랴 천정형 에어컨 매립된 아파트로 이사가는 바람에 생각지도 않았던비용이 발생 했습니다.새 아파트로 가니 창문이 엄청 많네요. 무슨 까페에 온 듯 여기저기 창문이있습니다. 바깥 풍경 보는 재미도 쏠쏠 합니다.",이사,"워시타워, 식기세척기, TV, 에어컨",모름,부정,창문이 많아 바깥 풍경을 즐길 수 있음,이사 비용이 예상보다 많이 발생함,"이사 비용이 예상보다 많이 발생하여 신중히 결정해야 함. 새 아파트는 창문이 많아 바깥 풍경을 즐길 수 있지만, 추가 비용이 예상치 못한 부담이 될 수 있음.",2024-03-03 19:08:39,2024-03-03 19:08:43
"LG전자, ‘스마트홈 AI 에이전트’ 첫 공개LG전자가 CES 2024에서 스마트홈 허브를 포함해 만능 가사생활도우미 역할을 수행하며 스마트홈의 가치를 높이는 ‘스마트홈 AI(인공지능) 에이전트(오른쪽)’를 첫 공개한다.LG전자(대표이사 조주완)가 CES 2024에서 생활가전 사업의 목표인 ‘가사 해방을 통한 삶의 가치 제고(Zero Labor Home, Makes Quality Time)’ 실현을 가속할 ‘스마트홈 AI(인공지능) 에이전트’를 첫 공개한다.스마트홈 AI 에이전트는 스마트홈 허브를 포함해 생활 전반에 도움을 주는 만능 가사생활도우미 역할을 수행함으로써 스마트홈의 가치를 높인다.스마트홈 AI 에이전트는 고도화된 로봇 및 AI 기술이 적용됐다. 두 다리에 달린 바퀴와 자율 주행 기술을 통해 집안 곳곳을 자유롭게 이동한다. 음성·음향·이미지 인식 등을 접목한 멀티모달(Multi Modal) 센싱과 첨단 인공지능 프로세스를 토대로 사용자의 상황과 상태를 정교하게 인지하고 능동적으로 소통한다.이 제품은 관절이 달린 두 다리를 활용해 카펫이나 바닥의 장애물을 자연스럽게 넘는 섬세한 움직임, 디스플레이에 표출되는 표정 등을 살린 풍부한 감정표현도 가능하다.이 제품은 스마트홈 AI 에이전트이자 스스로 이동 가능한 미래형 스마트홈 허브로서 가전 및 IoT 기기를 편리하게 연결하고 제어한다. 제품에 탑재된 카메라, 스피커, 다양한 홈 모니터링 센서는 집안 곳곳의 실시간 환경 데이터를 수집하고 가전 제어에 도움을 준다.스마트홈 AI 에이전트의 활용도는 매우 다양하고 확장 가능성이 크다. 고객은 집 밖에서 원격으로 반려동물을 모니터링하며 특정 공간에만 조명을 켜거나 에어컨을 가동시킬 수 있다. 또 불필요하게 동작하는 가전을 제어하고 외부침입 등 이상상황이 발생했다는 정보를 스마트폰 알람으로 받는다.이 밖에도 고객이 외출에서 돌아오면 반려동물처럼 현관 앞으로 마중 나와 반갑게 반겨준다. 고객의 목소리나 표정으로 감정을 파악해 분위기에 맞는 음악을 추천 및 재생하며 교감한다. 교통, 날씨, 일정 등을 알려달라고 말하면 각각에 해당하는 정보를 알려준다. 또 LG 씽큐 앱과 연동해 앱에 복약시간 정보를 입력하면 특정 시간에 맞춰 약 먹을 시간임을 알려주는 등 일상생활을 보조하는 역할도 수행한다.LG전자는 기존의 스마트홈 허브보다 훨씬 능동적으로 동작하는 스마트홈 AI 에이전트를 통해 가사 해방을 앞당길 뿐만 아니라 반려가전으로 고객과 교감하며 삶의 질을 향상시킬 것으로 기대하고 있다.LG전자 H&amp;A사업본부장 류재철 사장은 “스마트홈 AI 에이전트는 LG전자가 가사 해방을 위한 끊임없는 연구와 혁신 기술을 통해 낳은 결과물”이라며 “고객이 더 스마트하고 행복한 삶을 누리게 하는 스마트 라이프 솔루션 기업으로 거듭나도록 지속 노력할 것”이라고 말했다.","The context of the review is about LG Electronics introducing a new product called '스마트홈 AI 에이전트' at CES 2024. This product is described as a smart home hub that acts as a versatile household assistant, utilizing advanced robot and AI technology to move freely around the house, recognize user situations and states, and communicate actively. It can perform various tasks such as monitoring pets remotely, controlling lighting and air conditioning, providing information based on user requests, and even enhancing","The product_type in the review is ""스마트홈 AI 에이전트"" (Smart Home AI Agent). 

Explanation in Korean: 제품 유형은 ""스마트홈 AI 에이전트""입니다. 이 제품은 LG전자가 CES 2024에서 공개한 스마트홈 허브를 포함한 만능 가사생활 도우",구매,"긍정

이 리뷰는 LG전자의 '스마트홈 AI 에이전트'에 대한 소개 내용을 다루고 있습니다. 리뷰는 제품의 혁신적인 기술과 기능, 그리고 사용자에게 제공하는 다양한 혜택들을 강조하고 있습니다. 제품은",LG전자가 CES 2024에서 공개한 '스마트홈 AI 에이전트'는 스마트홈 허브를 포함하여 가정 생활 전반에 도움을 주는 만능 가사생활 도우미 역할을 합니다. 이 제품은 고도화된 로봇과 AI 기술이,기존의 스마트홈 허브보다 더 능동적으로 동작하는 LG전자의 '스마트홈 AI 에이전트'는 스마트홈의 가치를 높이고 사용자의 생활을 편리하게 도와주는 기능을 제공합니다. 이 제품은 고도화,"The review discusses the introduction of LG Electronics' 'Smart Home AI Agent' at CES 2024. The AI agent is described as a versatile household assistant that enhances the value of smart homes by performing various tasks and utilizing advanced technologies such as robotics and AI. It can move freely around the house, recognize user situations, and communicate actively. The AI agent can also control household devices, provide home monitoring, and interact with users in various ways, such as recommending music based on their mood. LG Electronics",2024-03-03 19:08:25.475623,2024-03-03 19:08:44.638577
의류관리에다.. 빨래 건조 기능도 있고 다림질 안해도 되고..    실내 제습까지 됩니다    좁은 자취방엔 이만한 가전이 없는것 같습니다..ㄷㄷ8개월 정도 쓰는중인데 신세계입니다 ㄷㄷ스타일러기능을 잘 못 쓸땐 빨래방에 종종 건조 돌리러 갔는데이젠 이불말릴때 빼곤 안가네요ㅋㅋ,자취,"다리미, 세탁기",구매,긍정,"다양한 기능(빨래 건조, 다림질 대체, 제습), 편리함",없음,"자취방에서 사용 중인 다리미와 세탁기가 다양한 기능을 제공하여 편리하고, 8개월 사용 후에도 만족스러운 신세계를 경험 중이며, 특히 스타일러 기능을 자주 사용하지 않더라도 다양한 기능으로 편리하게 사용 중이라고 언급함.",2024-03-03 19:08:40,2024-03-03 19:08:45
LG스타일러 제품인데  말레이시아로 발령이 나서 가져갈까 고민중입니다.말레이시아는 240V 입니다.  문제 없다는 사람도 있고 작은 제품만 된다는의견도 있습니다.  가져가도 될까요 ?고맙습니다.,LG스타일러,스타일러,모름,문의,없음,없음,"말레이시아로 발령이 나서 LG스타일러를 가져갈지 고민 중이며, 전압 문제에 대한 의견이 분분함. 가져가도 될지에 대한 질문을 하고 있음.",2024-03-03 19:08:42,2024-03-03 19:08:46
"종종 사용하던 로라 이사하면서 판매하려고 중고로 내놨는데, 전원이 안들어와서 결국 버려야겠네요 ㅜㅜ나름 부피가 있는 복합가전이다보니 폐기를 어떻게 해야할지 찾아보는데....적합한 항목이 전혀 안보이네요 ㅜ자전거 로라 폐기하신 분들 어떻게들 배출하셨나요?",이사,로라 (가정용 전자제품),구매,부정,없음,"전원이 안들어와서 사용 불가, 폐기 어려움","이사하면서 중고로 판매하려던 로라 제품이 전원이 안들어와 사용 불가능하여 폐기하기 어려운 상황이 발생함. 부적절한 폐기 방법으로 인한 고민을 토로하고, 동일 상황을 겪은 사람들의 경험을 물어보는 내용.",2024-03-03 19:08:43,2024-03-03 19:08:47
"독립해서 산지 30년 가까이 되면서 왠만한 에어컨은 종류별로 브랜드 별로 다 써보면서,특별히 이상이 생기거나 문제가 됐던적이 없었습니다.그래서, 지금 사는 집으로 2년전 이사를 하면서 한번도 써보지 않았지만, 싸게 팔길래 ""위니아"" 에어컨 2in1을 샀습니다.김치냉장고로도 잘 쓰고 있기에 싼 맛에(?) 디자인과 기능은 별로 였지만, 에어컨이 시원하기만 하면 됐지라는 생각으로 사게됐습니다.그런데, 설치 후 첫 해는 이상이 없다가 이듬해 인 작년, 그러니까 설치하고 1년 만에 문제가 생기기 시작하더군요.거실 실내기 뒷쪽 알루미늄 냉각핀(?)들이 퍼져 있는 금속 판에서 에어컨 가스가 새더군요.그래서 AS 센터에 수리 요청을 하니, 교체할 부품이 없어서 새 제품으로 교환하는 것 말고는 방법이 없다고 하더군요.(이때부터 어이상실) 아니 수십년 된 모델도 아니고 당시 신 모델을 샀는데 그 다음해에 교체할 부품이 없어서 새 제품 교체밖에 안된다니요..게다가 가격도 60만원.. 보증기간 1년이 지났다는 이유라네요. 작년 여름 끝무렵이기도 해서 고치지 않고 버티고 지나갔습니다.올해는 어쩔수 없이 여름을 나야하니, 어떻게 할까 하다가, 새제품 교체라도 하자는 마음으로 교체 요청을 했더니,올해는 수리 가능한 부품이 있다고 하더군요. 그러면 더 싸게 수리할 수 있겠지 기대를 했지만, 부품 교체비용+ 수리비용 합산 55만원을 달라고 하더군요. 헐...그럴 바엔 차라리 새 제품을 5만원 더 주고 교체하는 것으로 마음먹고, 새 제품 교체를 요청하니, 이번에는 교체 가능한 부품이 있기 때문에 새 제품 교체가 안된답니다.잉????이게 무슨 소리???? 아니 됐고, 소비자인 내가 새 제품으로 교체한다니까요?아니요, 고갱님, 부품이 없으면 새제품 교체가 가능한데, 부품이 있기 때문에 기존 제품은 수리 밖에 안된다구요.당췌 이해가 안가지만, 울며 겨자먹기로 55만원을 주고 6월에 수리를 했습니다.그런데, 어제까지 잘 동작하던 에어컨이 오늘부터 시원한 바람이 하나도 안나오네요. 헐~ 55만원이나 주고 수리한게 두달도 안됐는데 말이죠.또 어쩔수 없이 수리 AS 요청을 해야하는데, 무슨 이상한 소리를 할지 걱정이 앞섭니다.하아~ 정말 그동안 삼성, LG, 케리어 모두 써봤고, 지금도 방 하나엔 케리어가 설치되어 있고, 작은방엔 삼성 창문형 에이컨이 설치되어 있지만, 안방과 거실 2in1으로 실치한 위니아만 이 말썽을 부리고 있네요!!!그렇다고 당장 새 제품으로 교체할 수도 없고.. 앞으로 새로 에어컨을 사야하면 절대로 위니아는, 각격과 상관없이 패스입니다!!이 무더운 폭염에 에어컨으로 스트레스를 받아서 넋두리를 해봤네요. T.T;여러분 모두, 저와 같은 스트레스 없이 한 여름 잘 이겨내시길 바랍니다.감사합니다.",독립 및 이사,에어컨,구매,부정,초기에는 시원하게 작동,"부품 교체 및 수리 비용이 높음, 수리 후에도 문제 발생","30년간 다양한 브랜드의 에어컨을 사용해온 소비자가 위니아 에어컨을 구매 후 부품 교체 및 수리 비용이 높고, 수리 후에도 문제가 지속되어 실망함을 표현하고, 앞으로 위니아 제품을 구매하지 않을 것을 강조함.",2024-03-03 19:08:43,2024-03-03 19:08:47
"이제 전기차, 컴퓨터, 가전 이런거 전부 새로 사야 합니다.더 좋은게 나왔는데 가만히 보고 있을 순 없잖아요.아파트도 초전도 아파트로 광고 때릴겁니다.이사가야죠.아... 이제 수억원으로도 안되는 시절이 곧 옵니다.돈 많이 벌어두셔야 되요. ^^;;;;;;;","전기차, 컴퓨터, 가전 제품","전기차, 컴퓨터, 가전 제품",모름,부정적,없음,"더 좋은 제품이 나와서 불안감, 돈 많이 필요함","전기차, 컴퓨터, 가전 제품 등을 새로 사야 한다는 부정적인 리뷰. 더 좋은 제품이 나와서 불안감을 표현하고, 돈이 많이 필요하다는 언급이 있음.",2024-03-03 19:08:44,2024-03-03 19:08:48
"작년에 이사하기 전에는양문 냉장고, 투인원에어컨, 세탁기, 건조기, 제습기, 티비 정도였긴 하지만..평소에는 2-3만원 정도 나오는것 같았는데올해 1년 새집에서 살아보니..기본이 6-7만원이네요..-_-;컨버터블 냉장고 3종(냉동,냉장,김치), 시스템에어컨 4대, 인덕션, 워시타워, 스타일러, 제습기, 티비, 아!! 커피머신편안함을 얻는게 4만원이라...사실 여름 에어컨이 걱정이긴 하지만.. 이러려고 공사한거니..관리비가 평소 12만원 나왔었는데 요즘은 평균 16만원쯤 나오는것 같습니다.발코니 태양광이라도 달아야 하나 싶다다고 여름아니면 효율이 많이 떨어질것 같아서 요즘은 또 보조금도 없는것 같더군요생각보다 제품활용을 안한는것같은데 인덕션때문일수도 있겠네요그냥 용돈 좀 아끼죠뭐",이사,"양문 냉장고, 에어컨, 세탁기, 건조기, 제습기, TV, 커피머신, 인덕션, 워시타워, 스타일러",모름,부정,없음,"비용 증가, 관리비 상승, 제품 활용 부족","이사 전과 후의 생활비용 증가 및 관리비 상승에 대한 불만 표현, 제품 활용 부족으로 인한 아쉬움 표현.",2024-03-03 19:08:46,2024-03-03 19:08:51
저희가 현재 자가인데전세로 이사할 예정이거든요전세로 들어가는데 두가지 다 빌트인이라서요이거를 이동 설치하려면 엘지에 문의해야하나요아니면 그냥 이삿짐센터에서 해주나요?,이사,"빌트인 가전제품 (가스레인지, 전자레인지 등)",모름,문의,없음,없음,"전세로 이사할 때 빌트인 가전제품을 이동 설치해야 하는데, LG에 문의해야 하는지 아니면 이삿짐센터에서 처리해줄지에 대한 질문.",2024-03-03 19:08:48,2024-03-03 19:08:51
"갑작스레 실망한 점을 남겨 봐야 겠다 싶어 작성합니다.집 가전은 죄다 LG입니다. 청소기, 공기청정기만 다이슨이네요.아무튼 정말 죄다 LG인데 씽큐앱을 참 유용하게 사용하고 있습니다.전력소모량이 나오는 부분이 가장 좋았어요. 와인셀러 사용 시 씽큐앱도 좋았습니다. 아무튼 씽큐앱에 무한한 기대가 있었어요.지난 3월에 이사를 했는데 이때 시스템 에어컨을 설치했습니다.시스템 에어컨 4대를 설치했는데 리모컨은 딸랑 2개를 주더라구요. 이전 입주 아파트에서는 4개 리모컨을 줬었는데..그래서 물어 보니 요즘은 씽큐앱으로 컨트롤하게 되어서 리모컨이 사실상 필요 없는 상황이지만 만약의 상황을 대비해서 2개만 기본으로 지급된다고 하던구요.오.. 역시 씽큐앱이러면서 여름이 오기만을 기다렸습니다.약 2주 전 부터 열심히? 에어컨을 가동했는데 씽큐앱에서 에어컨은 전력 소모량이 나오지 않는거에요.물론 제가 가진 LG 가전 중 오래된 가전은 씽큐앱이 지원안되거나 씽큐앱에 등록은 가능해도 기능이 제한적인 경우가 많았습니다.저는 당연히 에어컨은 최신 제품을 구매했기에 소비전력이 표시될 줄 알았는데... 안되는거에요!엘지고객센터에 문의해 보니... 시스템 에어컨 사용자로 부터 이런 문의와 개선을 많이 받았고 그래서 23년 3월 생산분 실외기 모델에 따라서 소비전력이 씽큐앱에 표시된다고 하더군요...제가 설치한 에어컨의 실외기는 23년 2월 제조입니다. 아... 하.... ㅠㅠ아니 씽큐앱이 나온지가 언제인데 에어컨은 이제 지원되는건지 이해할 수 없다고 석연치 않은 반응을 보였으나.. 이건 펌웨어 업데이트 같은 것으로 해결될 사항은 아니고 이전 제조일자 실외기 설치되어 있으면 방법이 없다고 하더라구요... ㅎㅎ정말 대 실망이었습니다. ㅠㅠ","이사, 결혼","세탁기, 안마의자, 청소기, 공기청정기, 시스템 에어컨",구매,"긍정, 부정","소음이 적고 세탁력이 좋음 (세탁기), 피로 회복에 도움 (안마의자), 씽큐앱이 유용하게 사용됨 (청소기, 공기청정기, 시스템 에어컨)","가격이 비쌈 (세탁기), 없음 (안마의자), 씽큐앱에서 소비전력 표시 안됨 (시스템 에어컨)","세탁기는 가격이 조금 비싸지만 소음이 적고 세탁력이 좋음. 안마의자는 피로 회복에 도움이 되며, LG 제품들은 씽큐앱을 통해 유용하게 사용되지만 시스템 에어컨의 경우 씽큐앱에서 소비전력 표시가 되지 않아 실망함.",2024-03-03 19:08:45,2024-03-03 19:08:51
어무이 이사갈 때 세탁기랑 에어컨 구입해야해서 알아 봤는데일단 가전은 엘지이니 무조건 베샵에만 문의 했네요어무이가 하필 오브제에 꽂히셔서 ㅠㅠ저라면 오브제 절대 안 사겠지만 효도르라 생각하고 어쩔 수 없이 ㅠㅠ결국 오브제 트윈워시 세탁기랑 오브제 2in1 에어컨으로 최종가 510만원 견적 받았는데우째우째 몇몇 군데 더 알아보니에어컨은 한등급 상위 모델로 올리고 최종가 520만원 견적 받았네요...근데 인터넷 최저가 기준으로 680만원인데 너무 갭이 크니 어이가 없네요,이사,"세탁기, 에어컨",구매,부정,없음,"오브제 브랜드에 대한 부정적인 의견, 비싼 가격","어머니를 위해 오브제 브랜드의 세탁기와 에어컨을 구매하려 했으나, 높은 가격과 인터넷 최저가와의 차이로 인해 실망함.",2024-03-03 19:08:48,2024-03-03 19:08:52
"집에서 잘 쓰고 있던 삼성의 684리터급 양문형 냉장고가 15년이 다 되어가면서 고민이 생겼습니다. 집에서 독보적인 전력소모량을 자랑하고 있었기 때문이죠. 뒤에서 보시겠지만 에어컨 쓸 때 빼곤 거의 절반을 차지했습니다. 아시다시피 작년(2022)부터 전기요금이 차근차근 올라는 것은 물론이고, 적게 쓰는 사람들을 위한 혜택도 줄여가면서 부담이 늘어나다 보니 고장 여부와는 상관 없이 일단 효율 좋은 신형 냉장고로 바꿔야겠다고 마음 먹었습니다.그렇게 해서 결국 LG에서 나온 효율 1등급짜리 4도어 냉장고로 바꿨습니다. 위에 보시는 제품이죠. 흥미로운 건 이 제품의 공식적인 월 전력소비량은 43.7kWh이라는 것이고, 원래 쓰던 것은 29.4kWh였다는 것입니다. 하지만 후자의 수치는 믿을 수 없다는 걸 익히 알고 있었습니다. 부엌에 장착해둔 스마트미터가 6년 넘게 측정한 데이터에 따르면 그것의 2~3배는 소비한 기록이 있거든요. 그래서 새로 들어온 녀석은 어떨까 싶었는데...놀랍게도 이런 결과가 나왔습니다. 분명 냉장고를 가득 채우고 쓰는 중인데 자체 소비량이 40kWh도 아니고 30kWh대로 나온다는 것이죠. 이제 여름이 되면서 40kWh대로 올라가겠디만 평균을 내면 결국 공식 수치와 비슷하게 될 듯 합니다. 원래 쓰던 냉장고가 60~100kWh 범위로 소비를 했으니 월 30~60kWh 정도는 절전이 되는 상황입니다. 중요한 건, 요즘 찍혀 나오는 전력 소비량은 어느 정도 믿어도 되는 듯 합니다. 냉장고 오래된 걸 가지고 계시면 일단 곧이곧대로 믿으시지 않는 게 좋겠습니다.참고로 위의 그래프에서 2021년부터는 에어프라이어 소비량이 추가되다 보니 원래보다 10~20kWh 더 나오는 게 보입니다. 맛있는 식생활의 대가가 저 정도인 것이겠죠. 냉장고 하나 바뀐 것으로 저희 집의 총 전력사용량의 변화를 이어서 봅시다.저희 집은 코로나19가 터지기 전까지 여름철을 제외하고 월 200kWh 이하로 썼습니다. 4인 가족이 살고 있지만 절전 조치를 많이 해놔서 말이죠. 그런데 2020년에는 재택근무/수업을 많이 하게 되고, 그 이후에는 아이들이 크면서 활동 시간이 늘고 하면서 증가 요인이 계속 있다 보니 소비량이 200~230kWh 수준으로 올라갔습니다.그랬던 게 냉장고 교체를 한 것만으로 다시 6년 전 수준으로 소비량이 내려갔습니다. 지금까지 했던 절전 조치 중에서는 집안 전체 조명을 LED등으로 교체한 것 이후로 제일 효과가 컸다고 할 수 있겠습니다. 실제로 2016년 이전 소비량도 200kWh 정도였는데 저렇게 줄인 게 조명 때문이었거든요. 당시에는 그 조치로 전기요금이 눈에 띄게 줄었는데...이번의 조치도 금액 관점에서는 비슷하게 줄어들었다고 볼 수 있겠습니다. 월 만 원 정도 줄었으니까 말입니다. 그런데 문제는 소비량을 이전 수준으로 낮췄는데도 요즘 들어 전기요금 자체가 많이 올라서 내는 요금 자체가 그 때의 2배 수준이라는 것입니다. 이건 좀 억울하네요. 예전처럼 저렴하게 전기료 내는 건 다시 안 돌아오는 걸까 싶습니다. 그리고 자세히 보시면 눈치채셨겠지만 지난 5월 요금 인상 때문에 소비량은 5월 → 6월 사이 분명히 줄었는데도 요금은 오히려 늘었습니다. 그래서 여기에 에너지캐시백을 끼얹어봅시다.한전의 에너지캐시백은 직전 2년의 평균 전력사용량보다 3% 이상 절감을 하면 절감한 월 사용량 kWh당 30원을 돌려주는 절전 유도 사업입니다. 올 하반기 사업은 절감율이 높을수록 캐시백 금액이 커지는데, 상반기까지는 그냥 30원 고정이라 이렇게 나왔습니다. 월 1천~2천 원 정도 추가로 감액되는 효과가 있었죠. 없는 것보다는 낫지만 예전 수준으로 돌아가기엔 턱도 없습니다. 진정한 효과는 올 여름 새로 교체한 에어컨으로 볼 수 있기를 기대하고 있기는 합니다. 그건 몇 달 후 결과가 나오면 정리해 봐야죠.좀 더 많은 이야기와 그래프는 동영상을 참고하시기 바랍니다. 그럼 집에 있는 냉장고가 오래 된 분은 참고가 되셨으면 합니다.",냉장고 교체,냉장고,구매,중립,새로운 냉장고의 전력 효율이 높음,전기요금 상승으로 인한 부담,"15년 된 삼성 냉장고를 LG의 효율 1등급 4도어 냉장고로 교체하여 전력 소비량이 줄어들었지만, 전기요금 상승으로 인해 부담이 있음. LED 조명 교체 등의 절전 조치로 전력 소비량을 줄인 경험을 공유하며, 에너지캐시백 프로그램을 언급하여 전력 소비 절약에 대한 노력을 이야기함.",2024-03-03 19:08:47,2024-03-03 19:08:52
"가전은 LG 라고 믿고 있어서 혼수 가전을 LG 로 싹 구매했었는데,3년 만에 건조기가 전원이 안 켜지더니,이번에는(4년차) 세탁기가 전원이 안 켜지네요AS 기사님은 메인보드가 고장나서 새걸로 교체해야 한다고 하시네요..(16만원)이건 뽑기운으로 봐야하나요..아니면 보통 다들 3~4년에 한번씩 메인보드를 교체하면서 쓰시는건가요..이사를 한번 했는데, 이게 원인이 없다고 할수는 없으니 16만원씩 두번 주고 교체를 하긴 했는데 좀 슬프네요.",LG 가전 제품,"건조기, 세탁기",구매,부정,없음,"제품 고장 발생, 비용 부담","LG 가전 제품을 신뢰하며 구매했지만, 3년차 건조기 고장과 4년차 세탁기 고장으로 인해 메인보드 교체로 인한 비용 부담과 슬픔을 토로함. 이사를 한 것도 원인이 될 수 있음을 언급함.",2024-03-03 19:08:51,2024-03-03 19:08:55
내일이 이사하는 날인데 가전 가구 둘다 15년이상씩 썼기 때문에 싸그리 다 바꿀요량으로 가전운 원래 엘지를 선호해서 엘지매장가서 구매하려했는데 집사람이링 홉플러스 간김에 가전매장에 어떤게 있나 구경하러 갔다가엘지매장에 마침 사람이 없었고 삼성쪽에 판매하는 직원이 계셔서 설명해주시는데 가전사면서 이렇게 친절하게 응대해준 분은 처음이라 삼성애서 냉장고 세탁기 에어컨을 했습니다.이렇게 6월3일날 결제를하고 배송날짜를 27일로 했습니다이사하눈날이 27일이니깐요. 가격도 하이마트 전자랜드 갈때마다 같은제품으로 가격을 뽑아도 그가격에는 안되겠다며 가격잘받으셨다고 하셨습니다이시하는날은 27일이지민 임대아파트를 퇴거신청하였기에한두번정도는 새집에 갈일이 있어서 조금 빨리 달겨지냐고 문의를 넣으니 6월 19일날짜로 다 된다고 하셔서 18일닐 물류센터에서 전화까지 받았습니다물류센터가 틀랴서 에어컨 따로 냉장고 세탁기가 같이 온다고 했는데 각각 전화가 왔습니다. 에어컨은 문제가 안됐는데 냉장고 세탁기 물류쪽은 저희가 둘다 일하니깐 오후 3-4시쯤으로 요청을 하니 수화기 넘어로 곤란하다는 느낌을통화를 받아 그럼 원래 날짜인 27일은 되겠냐거 하니 괜찮다고 하시길래 그렇게 하자고 했습니다.그사이 20일날 에어컨은 배송받고 설치도 잘 되었습니다그리고 오늘아침????첨에는 대충읽어가지고 제품 두개다 배송이 안되는줄 알았고 장마기긴이라 그런가보다 생각했는데 지히주차장이 있었거 문제 될게 없는데 하면서 다시보니 냉징고가 배송지연이라고 뜨더라고요 아니 왜? !!주문상세정보를 봤습니다지금 들어가보니 재고확보가 안됐다??이건 원래 우리집으로 오기로했던 제품이 다른집으로 깄다는거 밖에 설명이 되지않습니다. 19일날 배송할거라고 18일날 전화까지 받았으니깐요기존가전은 이미 당근을해서 내일 이사하면서 다ㅜ가져가기로했는데 말이죠. 냉장고도 구매자가 화물차를 불러놨다고하는데…..제가ㅜ어디까지 이해를 해야하는지장마때문에 그런거라면 이해라도 하겠습니다. 애초에 재고학보가 어려워 배송기간이 길수도 있다라고 했어도 이해했울겁니다. 이건 저희집 제품이 다른데로 갔다는 말밖에 안되는거니깐요. 이거야 말로 소비자 기망행위 아닐까 싶네요행여 정말 배송안된다면 기존에 음식물들은 어떻게해야할지 벌써부터 머리가 아픕니다. 아침부터 화가 머리끝까지 나서 일이 안잡힙니다. 숭악하네요 샘송!!,이사,"냉장고, 세탁기, 에어컨",구매,부정,없음,"배송 지연, 재고 확보 문제, 오류로 다른 집으로 제품이 배송됨","이사 준비로 가전제품을 새로 구매하려 했으나, 삼성에서의 구매 과정에서 배송 지연과 재고 문제로 인해 냉장고가 다른 집으로 배송되는 등의 불편함을 겪었고, 소비자 기망행위로 느껴질 정도의 불만을 표현함.",2024-03-03 19:08:51,2024-03-03 19:08:56
안녕하세요~이사가전을 보고 있어요~ 내집장만 이사지만 신혼은 아니라서 인터넷 가성비 제품으로 세탁기건조기 알아보는 중이에요~딩크라서 최고 큰 용량은 필요없고 또 세탁실 사정이 일체형은 어려울 수도 있어서 분리형으로 사려고 해요!!대충 많이 구매하는 적당한 무난한 제품으로 골랐어요엘지 삼성 한개씩....비슷한 스펙!!근데 가격차가 40만원이네요!! 그래서 넘 고민이에요.모터 생활가전은 엘지는 잘 알지만... 40만원이..ㅎㅎ한번 두 제품과 가격 봐주시고 어떤게 현명할지 조언 부탁드릴게요!!,이사,세탁기 및 건조기,모름,요청 및 비교,"가성비 고려 중, 적당한 무난한 제품 선택",고민 중인 가격 차이,"이사를 앞둔 상황에서 세탁기와 건조기를 구매하려는데, LG와 삼성 제품을 비교 중이며, 40만원의 가격 차이로 고민 중이라고 언급하며, 어떤 제품을 선택해야 할지 조언을 요청하고 있음.",2024-03-03 19:08:51,2024-03-03 19:08:56
